trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
0,468.19300000000004,887.062,333,0,0,0,1,0,1,vft_joaquin,1,1,Adaptacion,-0.7741385221262396,0.7741395132456979,6.311833776579892,418.86899999999997,85.86899999999997
1,726.8910000000001,998.566,333,0,0,0,1,0,1,vft_joaquin,2,2,Adaptacion,-0.97240048835949,0.97240048835949,6.302404107272084,271.67499999999995,-61.325000000000045
2,653.673,888.618,333,0,0,0,1,0,1,vft_joaquin,3,3,Adaptacion,-1.0272888350617797,1.0272888350617797,6.225635154480109,234.94500000000005,-98.05499999999995
3,774.03,1150.96,333,0,0,0,1,0,1,vft_joaquin,4,4,Adaptacion,-0.6958612820726252,0.6958612820726252,6.239532543757219,376.93000000000006,43.930000000000064
4,512.16,888.625,333,0,0,0,1,0,1,vft_joaquin,5,5,Adaptacion,-1.1579414468709905,1.1579414468709905,6.325225423159917,376.46500000000003,43.46500000000003
5,610.589,906.327,333,0,0,0,1,0,1,vft_joaquin,6,6,Adaptacion,-0.4954217091510036,0.4954217091510036,6.270615725417049,295.73799999999994,-37.26200000000006
6,458.37699999999995,747.831,333,0,0,0,1,0,1,vft_joaquin,7,7,Adaptacion,-0.6084569268560496,0.6084569268560496,6.370627613789715,289.45400000000006,-43.545999999999935
7,586.877,839.331,333,0,0,0,1,0,1,vft_joaquin,8,8,Adaptacion,-0.10699829966289988,0.18048794292056725,6.2496428244496265,252.45400000000006,-80.54599999999994
8,459.176,819.3610000000001,333,0,0,0,1,0,1,vft_joaquin,9,9,Adaptacion,-0.9922762689504997,0.9922762689504997,6.454499090245831,360.1850000000001,27.185000000000116
9,792.605,1116.8,333,0,0,0,1,0,1,vft_joaquin,10,10,Adaptacion,-0.5669629744315152,0.5669629744315152,6.428106900713043,324.19499999999994,-8.805000000000064
10,437.668,828.791,333,0,0,0,1,0,1,vft_joaquin,11,11,Adaptacion,-0.5268778719433875,0.5268784094447743,6.240665107418667,391.12300000000005,58.12300000000005
11,607.39,957.8380000000001,333,0,0,0,1,0,1,vft_joaquin,12,12,Adaptacion,-0.4453118960680701,0.44638885591620736,6.322918615064747,350.4480000000001,17.448000000000093
12,425.68300000000005,744.383,333,0,0,0,1,0,1,vft_joaquin,13,13,Adaptacion,-0.723878385968235,0.7238794054745183,6.261917017017579,318.7,-14.300000000000011
13,661.622,987.605,333,0,0,0,1,0,1,vft_joaquin,14,14,Adaptacion,-0.006746695313146672,0.10411208336361008,6.226152632284567,325.98300000000006,-7.016999999999939
14,552.376,911.811,333,0,0,0,1,0,1,vft_joaquin,15,15,Adaptacion,-0.06793654769149005,0.13617290180562916,6.194701957513229,359.43500000000006,26.43500000000006
15,506.13699999999994,827.1239999999999,333,0,0,0,1,0,1,vft_joaquin,16,16,Adaptacion,-0.5998815499723799,0.5998997126119271,6.233229807319076,320.98699999999997,-12.013000000000034
16,683.809,1205.45,333,0,0,0,1,0,1,vft_joaquin,17,17,Adaptacion,-1.19930188154557,1.19930188154557,6.315217093385404,521.6410000000001,188.64100000000008
17,716.62,1051.03,333,0,0,0,1,0,1,vft_joaquin,18,18,Adaptacion,-0.4541951763167399,0.4541977337858289,6.2128790884894505,334.40999999999997,1.4099999999999682
18,553.467,882.828,333,0,0,0,1,0,1,vft_joaquin,19,19,Adaptacion,-0.09411385657846011,0.09412074156235506,6.173612021347106,329.361,-3.63900000000001
19,835.3760000000001,1220.5,333,0,0,0,1,0,1,vft_joaquin,20,20,Adaptacion,-0.054189680699230074,0.11710437393495861,6.2576140405306635,385.1239999999999,52.12399999999991
20,469.19800000000004,838.6510000000001,333,0,0,0,1,0,1,vft_joaquin,21,21,Adaptacion,-0.429740298914396,0.4297482385160748,6.206217270452914,369.45300000000003,36.45300000000003
21,635.817,977.2710000000001,333,0,0,0,1,0,1,vft_joaquin,22,22,Adaptacion,0.37968048392724996,0.3797338993438957,6.1796761651626735,341.45400000000006,8.454000000000065
22,424.459,775.8530000000001,333,0,0,0,1,0,1,vft_joaquin,23,23,Adaptacion,-0.4134057273483659,0.4134058125187488,6.162132658172912,351.39400000000006,18.394000000000062
23,411.385,807.4780000000001,333,0,0,0,1,0,1,vft_joaquin,24,24,Adaptacion,-0.54331423600838,0.5433145934379588,6.1656328780263046,396.0930000000001,63.093000000000075
24,415.89,769.084,333,0,0,0,1,0,1,vft_joaquin,25,25,Adaptacion,-0.8301046151198447,0.8301046151198447,6.283149620058982,353.19399999999996,20.19399999999996
25,463.945,779.398,333,0,0,0,1,0,1,vft_joaquin,26,26,Adaptacion,-0.35957157307157495,0.3630688457981992,6.163674823542577,315.45300000000003,-17.54699999999997
26,484.916,853.0930000000001,333,0,0,0,1,0,1,vft_joaquin,27,27,Adaptacion,-0.052062672711835664,0.1258932840959164,6.214660051817798,368.1770000000001,35.17700000000008
27,448.162,795.824,333,0,0,0,1,0,1,vft_joaquin,28,28,Adaptacion,0.1433105285241622,0.16984300870566513,6.199901390824385,347.662,14.661999999999978
28,949.324,1364.26,333,0,0,0,1,0,1,vft_joaquin,29,29,Adaptacion,-0.37864676735395,0.4513707946519645,6.329627559263085,414.93600000000004,81.93600000000004
29,677.068,1054.72,333,0,0,0,1,0,1,vft_joaquin,30,30,Adaptacion,-0.02550682386055505,0.11014019864521343,6.291608751735184,377.65200000000004,44.652000000000044
