trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
91,668.2139999999999,1454.38,333,60,1,3,1,0,1,vft_constanza,92,-0.001232848363259939,0.001232848363259939,0.09848809142964113,786.1660000000002,-453.16600000000017
92,752.166,1146.39,333,60,1,3,1,0,1,vft_constanza,93,4.485095842824991e-05,5.178060782895271e-05,0.061426379068065515,394.22400000000005,-61.224000000000046
93,993.58,1315.99,333,60,1,3,1,0,1,vft_constanza,94,1.225736845739924e-05,2.4462047524591552e-05,0.061376262399686105,322.40999999999997,10.590000000000032
94,656.459,991.928,333,60,1,3,1,0,1,vft_constanza,95,5.137341579310005e-05,5.137341579310005e-05,0.061448233678702655,335.46900000000005,-2.469000000000051
95,697.436,1076.4,333,60,1,3,1,0,1,vft_constanza,96,-9.837865549659996e-05,9.837865549659996e-05,0.06197383143004673,378.96400000000006,-45.964000000000055
96,718.182,1147.14,333,60,1,3,1,0,1,vft_constanza,97,-6.799119101983117e-05,6.965626872431273e-05,0.06377199401661968,428.9580000000001,-95.95800000000008
97,846.672,1228.64,333,60,1,3,1,0,1,vft_constanza,98,1.2889977324599977e-05,2.0198323295196297e-05,0.06133980588136769,381.9680000000001,-48.968000000000075
98,1140.89,1462.84,333,60,1,3,1,0,1,vft_constanza,99,-6.649096685399074e-06,1.213485909064543e-05,0.06114770887164384,321.9499999999998,11.050000000000182
99,1069.09,1417.31,333,60,1,3,1,0,1,vft_constanza,100,-3.463938549144977e-05,3.463938856210726e-05,0.061132989423705805,348.22,-15.220000000000027
100,778.172,1121.38,333,60,1,3,1,0,1,vft_constanza,101,5.955427425200009e-05,6.926288293196096e-05,0.06254136925158688,343.2080000000001,-10.208000000000084
101,830.168,1166.12,333,60,1,3,1,0,1,vft_constanza,102,6.183394795561495e-05,6.183396987908322e-05,0.062105968233941725,335.9519999999999,-2.9519999999998845
102,1050.67,1405.36,333,60,1,3,1,0,1,vft_constanza,103,-9.449886305013051e-05,9.463593740756276e-05,0.06212136524182499,354.6899999999998,-21.689999999999827
103,1005.33,1357.07,333,60,1,3,1,0,1,vft_constanza,104,1.2220655880000439e-05,1.9931185208308836e-05,0.06156005043416374,351.7399999999999,-18.739999999999895
104,1029.94,1397.19,333,60,1,3,1,0,1,vft_constanza,105,5.8935294108950685e-05,5.89361264985713e-05,0.061664800970926414,367.25,-34.25
105,723.676,1122.63,333,60,1,3,1,0,1,vft_constanza,106,6.429560522545078e-05,6.507928549652543e-05,0.06150881086198824,398.95400000000006,-65.95400000000006
106,922.681,1323.33,333,60,1,3,1,0,1,vft_constanza,107,2.348199527516505e-07,9.399165880548151e-06,0.061999014628135125,400.6489999999999,-67.64899999999989
107,945.438,1282.64,333,60,1,3,1,0,1,vft_constanza,108,-4.7098687698249965e-05,4.8013262669609604e-05,0.06147472790229598,337.2020000000001,-4.202000000000112
108,1173.13,1533.89,333,60,1,3,1,0,1,vft_constanza,109,4.4021404196599555e-05,4.4021404196599555e-05,0.06161152536750658,360.76,-27.75999999999999
109,910.3889999999999,1377.86,333,60,1,3,1,0,1,vft_constanza,110,-0.00034842686616400325,0.00034842686616400325,0.07036182299542988,467.471,-134.471
110,689.66,1001.65,333,60,1,3,1,0,1,vft_constanza,111,-9.671052006701384e-07,3.518307616572389e-05,0.06294670010211334,311.99,21.00999999999999
111,848.918,1173.81,333,60,1,3,1,0,1,vft_constanza,112,2.0082911683001043e-05,2.2831213415109128e-05,0.06106672992573875,324.89199999999994,8.108000000000061
112,1095.41,1460.11,333,60,1,3,1,0,1,vft_constanza,113,8.827090567057851e-05,8.827093299775538e-05,0.06403377188328625,364.6999999999998,-31.699999999999818
113,894.697,1302.66,333,60,1,3,1,0,1,vft_constanza,114,7.166356758969936e-05,7.166361616606389e-05,0.06182918170168383,407.9630000000001,-74.96300000000008
114,1008.99,1386.12,333,60,1,3,1,0,1,vft_constanza,115,3.704623719049924e-05,3.996925545469431e-05,0.06137513619414549,377.1299999999999,-44.12999999999988
