trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
0,1391.39,1855.83,333,0,0,0,1,0,1,vft_martin,1,1,Adaptacion,-1.859142082441188,1.859142082441188,6.394179326708606,464.4399999999998,131.43999999999983
1,1218.74,1526.47,333,0,0,0,1,0,1,vft_martin,2,2,Adaptacion,-0.6203589218578001,0.6203589218578001,6.279163298879122,307.73,-25.269999999999982
2,880.814,1280.24,333,0,0,0,1,0,1,vft_martin,3,3,Adaptacion,-1.8508853857427752,1.8508862701777002,6.426619238491339,399.42600000000004,66.42600000000004
3,977.288,1421.66,333,0,0,0,1,0,1,vft_martin,4,4,Adaptacion,-5.384970390086255,5.384970390086255,8.504452821069393,444.37200000000007,111.37200000000007
4,1264.03,1599.45,333,0,0,0,1,0,1,vft_martin,5,5,Adaptacion,-0.5236782344069801,0.5236986336353118,6.137127642524797,335.4200000000001,2.4200000000000728
5,842.303,1240.21,333,0,0,0,1,0,1,vft_martin,6,6,Adaptacion,-1.690728307644999,1.6907289848397837,6.258187593027245,397.90700000000004,64.90700000000004
6,984.613,1281.74,333,0,0,0,1,0,1,vft_martin,7,7,Adaptacion,-0.16158999646668348,0.1626255760579836,6.117176187182613,297.12699999999995,-35.87300000000005
7,788.323,1147.24,333,0,0,0,1,0,1,vft_martin,8,8,Adaptacion,-0.5164538406610648,0.5164588977978797,6.1331070675740245,358.91700000000003,25.91700000000003
8,658.568,964.0310000000001,333,0,0,0,1,0,1,vft_martin,9,9,Adaptacion,-1.0506077596253647,1.0506089809687316,6.217929536618289,305.4630000000001,-27.53699999999992
9,1185.78,1600.93,333,0,0,0,1,0,1,vft_martin,10,10,Adaptacion,-1.060313997343127,1.060313997343127,6.156885279690183,415.1500000000001,82.15000000000009
10,706.1089999999999,1043.54,333,0,0,0,1,0,1,vft_martin,11,11,Adaptacion,-0.576844210684745,0.5774521749487403,6.195571062424348,337.43100000000004,4.43100000000004
11,805.823,1158.51,333,0,0,0,1,0,1,vft_martin,12,12,Adaptacion,0.014456308620894864,0.17031036883137707,6.15697821241584,352.687,19.687000000000012
12,878.075,1247.72,333,0,0,0,1,0,1,vft_martin,13,13,Adaptacion,-0.4131737948791875,0.4131790571599086,6.164511092915096,369.645,36.64499999999998
13,982.775,1279.47,333,0,0,0,1,0,1,vft_martin,14,14,Adaptacion,-0.03162816217117987,0.05612904941285675,6.119047532136719,296.69500000000005,-36.30499999999995
14,1006.49,1324.42,333,0,0,0,1,0,1,vft_martin,15,15,Adaptacion,0.3314963404861471,0.33150903640624607,6.126224602350354,317.93000000000006,-15.069999999999936
15,781.4069999999999,1184.28,333,0,0,0,1,0,1,vft_martin,16,16,Adaptacion,-1.0150940074796249,1.0150940074796249,6.191476227161094,402.87300000000005,69.87300000000005
16,580.355,983.0360000000001,333,0,0,0,1,0,1,vft_martin,17,17,Adaptacion,-0.66153367430026,0.6615338912016966,6.141144676324307,402.68100000000004,69.68100000000004
17,910.312,1350.97,333,0,0,0,1,0,1,vft_martin,18,18,Adaptacion,-0.2141221158567037,0.2141226120553513,6.125085665264567,440.658,107.65800000000002
18,911.305,1312.71,333,0,0,0,1,0,1,vft_martin,19,19,Adaptacion,-0.723824236773078,0.7238345866304823,6.127695923840697,401.4050000000001,68.40500000000009
19,1174.7,1618.37,333,0,0,0,1,0,1,vft_martin,20,20,Adaptacion,-0.957302293407453,0.9573029649812941,6.154293669343332,443.66999999999985,110.66999999999985
20,620.644,984.058,333,0,0,0,1,0,1,vft_martin,21,21,Adaptacion,-1.0308846922956203,1.03088564036433,6.316458148285744,363.414,30.413999999999987
21,835.493,1304.9,333,0,0,0,1,0,1,vft_martin,22,22,Adaptacion,-1.0235315207668458,1.0235315207668458,6.173347259839902,469.40700000000004,136.40700000000004
22,539.273,909.041,333,0,0,0,1,0,1,vft_martin,23,23,Adaptacion,-0.56443401322057,0.5644345552705603,6.139560938696503,369.76800000000003,36.76800000000003
23,953.0169999999999,1343.78,333,0,0,0,1,0,1,vft_martin,24,24,Adaptacion,-1.0976716117487926,1.0976717460259882,6.213652144133508,390.76300000000003,57.763000000000034
24,967.803,1311.28,333,0,0,0,1,0,1,vft_martin,25,25,Adaptacion,0.3005239316680957,0.31857116588958817,6.133736716332056,343.477,10.476999999999975
25,842.809,1278.33,333,0,0,0,1,0,1,vft_martin,26,26,Adaptacion,-0.5763738187618109,0.5763738419586424,6.132047668492108,435.52099999999996,102.52099999999996
26,833.753,1188.22,333,0,0,0,1,0,1,vft_martin,27,27,Adaptacion,-0.6826855351349497,0.6826856295713194,6.140518279989062,354.467,21.466999999999985
27,570.555,1129.59,333,0,0,0,1,0,1,vft_martin,28,28,Adaptacion,-0.6679696559316127,1.0082270628570902,8.006229139525509,559.035,226.03499999999997
28,738.288,1075.32,333,0,0,0,1,0,1,vft_martin,29,29,Adaptacion,-0.6430682552266318,0.6430682552266318,6.157777156680137,337.0319999999999,4.031999999999925
29,1069.06,1442.3,333,0,0,0,1,0,1,vft_martin,30,30,Adaptacion,-0.4338035725581438,0.4338422936431028,6.151216345196495,373.24,40.24000000000001
30,1136.04,0.0,333,60,1,1,1,0,0,vft_martin,0,0,VMR,,,,,
31,579.781,2450.0,333,60,1,1,1,0,1,vft_martin,31,1,VMR,13.405452347742035,13.405452347742035,11.119496562238218,1870.219,1537.219
