trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
101,934.845,1343.52,333,60,1,3,1,0,1,vft_gabrielgoren,101,-0.0008492683556223107,0.0008492683556223107,0.07936768708275647,408.67499999999995,-75.67499999999995
102,803.863,1585.49,333,60,1,3,1,0,1,vft_gabrielgoren,102,-0.001440836117082313,0.001440836117082313,0.1096176054488408,781.627,-448.62699999999995
103,864.352,1595.23,333,60,1,3,1,0,1,vft_gabrielgoren,103,-0.0016113296573230247,0.0016113296573230247,0.10951433021746211,730.878,-397.87800000000004
104,691.632,1435.26,333,60,1,3,1,0,1,vft_gabrielgoren,104,-0.0013722172944323453,0.0013722172944323453,0.1031995743024871,743.628,-410.62800000000004
105,872.097,1210.02,333,60,1,3,1,0,1,vft_gabrielgoren,105,-0.0008715522946819155,0.0008715522946819155,0.08172680442356618,337.923,-4.923000000000002
106,788.372,1464.75,333,60,1,3,1,0,1,vft_gabrielgoren,106,-0.0006789126994775885,0.0006789126994775885,0.08709680216683553,676.378,-343.37800000000004
107,892.0980000000001,1641.72,333,60,1,3,1,0,1,vft_gabrielgoren,107,-0.0016341643011008294,0.0016341643011008294,0.11328947348402119,749.622,-416.62199999999996
108,915.596,1635.22,333,60,1,3,1,0,1,vft_gabrielgoren,108,-0.0012535660068425775,0.0012535660068425775,0.09749602294371142,719.624,-386.624
109,1016.75,0.0,333,60,1,3,1,0,0,vft_gabrielgoren,0,,,,,
110,786.172,1502.99,333,60,1,3,1,0,1,vft_gabrielgoren,109,-0.0009025173123906739,0.0009025173123906739,0.09041323468517229,716.818,-383.818
111,818.875,2172.8,333,60,1,3,1,0,1,vft_gabrielgoren,110,-0.0006535927004058099,0.0006236398399949373,0.14517792764923818,1353.9250000000002,-1020.9250000000002
112,531.411,1194.03,333,60,1,3,1,0,1,vft_gabrielgoren,111,-0.00033794797121172065,0.00033794797121172065,0.06715996758198728,662.619,-329.619
113,683.8710000000001,1239.29,333,60,1,3,1,0,1,vft_gabrielgoren,112,-0.00071315831378889,0.00071315831378889,0.0758845315478062,555.4189999999999,-222.41899999999987
114,735.628,1356.02,333,60,1,3,1,0,1,vft_gabrielgoren,113,-0.0004861786225309439,0.0004861786225309439,0.08156030902564793,620.3919999999999,-287.39199999999994
115,636.096,1125.51,333,60,1,3,1,0,1,vft_gabrielgoren,114,-0.0006464122444205764,0.0006464122444205764,0.07955571806079798,489.414,-156.414
116,863.355,1369.77,333,60,1,3,1,0,1,vft_gabrielgoren,115,-0.0006190915394008354,0.0006190915394008354,0.08227799375259831,506.41499999999996,-173.41499999999996
117,651.437,1054.07,333,60,1,3,1,0,1,vft_gabrielgoren,116,-0.00025960350839024956,0.00025960350839024956,0.06378074023250156,402.6329999999999,-69.63299999999992
118,676.8839999999999,1934.91,333,60,1,3,1,0,1,vft_gabrielgoren,117,0.00047622647694458436,0.0006118685672544918,0.13205512647153766,1258.0260000000003,-925.0260000000003
119,848.056,1317.72,333,60,1,3,1,0,1,vft_gabrielgoren,118,-0.0006358464871540671,0.0006358464871540671,0.07502580291439669,469.664,-136.664
120,924.102,1354.52,333,60,1,3,1,0,1,vft_gabrielgoren,119,-0.0007855207929255649,0.0007855207929255649,0.08023389025595692,430.418,-97.418
121,1064.06,1575.98,333,60,1,3,1,0,1,vft_gabrielgoren,120,-0.0003469435579487533,0.0003469435579487533,0.0705283810587401,511.9200000000001,-178.92000000000007
