trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
123,552.623,832.584,333,0,0,4,1,0,1,vft_hilariob,124,-1.1885593310837703,1.1885593310837703,6.365692910850907,279.9609999999999,-53.0390000000001
124,523.109,765.076,333,0,0,4,1,0,1,vft_hilariob,125,-0.3080495448115111,0.33892963955712835,6.498449810603675,241.96699999999998,-91.03300000000002
125,558.1619999999999,798.367,333,0,0,4,1,0,1,vft_hilariob,126,0.005276566001638606,0.0790936109121547,6.166864900634696,240.20500000000004,-92.79499999999996
126,448.01,683.174,333,0,0,4,1,0,1,vft_hilariob,127,-0.420095690020565,0.420095690020565,6.182601425880128,235.164,-97.83600000000001
127,568.422,891.383,333,0,0,4,1,0,1,vft_hilariob,128,-0.6253933608230248,0.6253933608230248,6.31399449474584,322.961,-10.038999999999987
128,417.191,699.6519999999999,333,0,0,4,1,0,1,vft_hilariob,129,-0.5055798437127751,0.5055831794716137,6.301304677797141,282.46099999999996,-50.539000000000044
129,562.673,863.625,333,0,0,4,1,0,1,vft_hilariob,130,-0.8510994715941242,0.8511016192337675,6.490581671706208,300.952,-32.048
130,403.44300000000004,775.8919999999999,333,0,0,4,1,0,1,vft_hilariob,131,-0.31707678375885023,0.33304375323486163,6.262951977621624,372.4489999999999,39.4489999999999
131,624.418,877.365,333,0,0,4,1,0,1,vft_hilariob,132,0.2464242601114844,0.24642470301031957,6.141387739039526,252.947,-80.053
132,574.672,853.135,333,0,0,4,1,0,1,vft_hilariob,133,-0.30476421790548425,0.3061645582835755,6.32530196539785,278.46299999999997,-54.537000000000035
133,417.18800000000005,756.185,333,0,0,4,1,0,1,vft_hilariob,134,-0.6117577595852202,0.6117716207123436,6.232360089560903,338.9969999999999,5.9969999999999
134,473.034,817.485,333,0,0,4,1,0,1,vft_hilariob,135,-0.44529726330140484,0.44529726330140484,6.2416341013596135,344.451,11.451000000000022
135,460.68699999999995,808.135,333,0,0,4,1,0,1,vft_hilariob,136,-0.16764647986788572,0.20242661700169157,6.271168403371318,347.44800000000004,14.448000000000036
136,495.663,843.1160000000001,333,0,0,4,1,0,1,vft_hilariob,137,-1.1470357891783647,1.1470357891783647,6.538564172416343,347.4530000000001,14.453000000000088
137,412.19,807.132,333,0,0,4,1,0,1,vft_hilariob,138,-0.8364770224263152,0.8365357501355017,6.344475736149654,394.94199999999995,61.94199999999995
138,438.381,813.827,333,0,0,4,1,0,1,vft_hilariob,139,-0.8741764831156951,0.8741764831156951,6.184861471050108,375.446,42.446000000000026
139,447.18699999999995,811.1339999999999,333,0,0,4,1,0,1,vft_hilariob,140,0.2259441491189806,0.3300262060402624,6.312401338868324,363.94699999999995,30.946999999999946
140,647.155,1025.1,333,0,0,4,1,0,1,vft_hilariob,141,-0.6483652747373999,0.6483653534825606,6.197449443196337,377.94499999999994,44.944999999999936
141,725.8910000000001,1115.34,333,0,0,4,1,0,1,vft_hilariob,142,-0.7407834115106996,0.7407834115106996,6.278176680292619,389.44899999999984,56.44899999999984
142,546.231,965.6510000000001,333,0,0,4,1,0,1,vft_hilariob,143,-0.8059919104622947,0.8059919104622947,6.243837391814948,419.4200000000001,86.42000000000007
143,734.6439999999999,1083.84,333,0,0,4,1,0,1,vft_hilariob,144,-0.3904224580466004,0.3998279507786357,6.340046205284434,349.196,16.196000000000026
144,536.609,900.055,333,0,0,4,1,0,1,vft_hilariob,145,-0.3654066850638449,0.3654066850638449,6.301971324280308,363.4459999999999,30.445999999999913
145,513.871,900.059,333,0,0,4,1,0,1,vft_hilariob,146,-0.271052227051695,0.27105233498339826,6.190695449520248,386.188,53.18799999999999
146,457.43300000000005,935.097,333,0,0,4,1,0,1,vft_hilariob,147,-0.5590870558109815,0.5590870558109815,6.2460274485485945,477.66399999999993,144.66399999999993
147,431.93800000000005,790.1339999999999,333,0,0,4,1,0,1,vft_hilariob,148,-0.679406123673435,0.679406123673435,6.192555052676843,358.19599999999986,25.195999999999856
