trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
14,631.665,991.812,333,0,0,0,1,0,1,vft_andy,15,15,Adaptacion,-0.4003736110938947,0.40037664257909045,6.330270112696734,360.14700000000005,27.147000000000048
15,642.067,995.257,333,0,0,0,1,0,1,vft_andy,16,16,Adaptacion,0.10286210094933051,0.10286210094933051,6.170802768656918,353.18999999999994,20.18999999999994
16,656.6089999999999,1022.53,333,0,0,0,1,0,1,vft_andy,17,17,Adaptacion,-0.3904366735498499,0.3904366735498499,6.18236359192376,365.92100000000005,32.92100000000005
17,715.3380000000001,1039.77,333,0,0,0,1,0,1,vft_andy,18,18,Adaptacion,-0.21684567243161995,0.21699477339454826,6.151479046582308,324.4319999999999,-8.568000000000097
18,546.637,881.045,333,0,0,0,1,0,1,vft_andy,19,19,Adaptacion,-0.15612390150090993,0.15612390150090993,6.177943351623915,334.408,1.4080000000000155
19,551.929,882.577,333,0,0,0,1,0,1,vft_andy,20,20,Adaptacion,-0.2733618557302948,0.27340743016439334,6.196140450638837,330.648,-2.3519999999999754
20,510.18800000000005,819.3710000000001,333,0,0,0,1,0,1,vft_andy,21,21,Adaptacion,-0.17914694384017096,0.17915597830068658,6.160546038901013,309.18300000000005,-23.81699999999995
21,485.639,899.824,333,0,0,0,1,0,1,vft_andy,22,22,Adaptacion,-1.2755469174886205,1.2755469174886205,6.265347406644512,414.18499999999995,81.18499999999995
22,378.439,691.623,333,0,0,0,1,0,1,vft_andy,23,23,Adaptacion,-0.275314182159063,0.2753152896032791,6.174257516694467,313.184,-19.815999999999974
23,472.926,859.8430000000001,333,0,0,0,1,0,1,vft_andy,24,24,Adaptacion,-0.299968442468144,0.29999747072858535,6.168560612417133,386.9170000000001,53.91700000000009
24,538.669,888.581,333,0,0,0,1,0,1,vft_andy,25,25,Adaptacion,0.13476355399957013,0.13476372465253156,6.151975949710515,349.91200000000003,16.912000000000035
25,560.966,959.06,333,0,0,0,1,0,1,vft_andy,26,26,Adaptacion,-0.29183775820988495,0.29208313901852356,6.165043485336495,398.09399999999994,65.09399999999994
26,1110.0,1504.63,333,0,0,0,1,0,1,vft_andy,27,27,Adaptacion,-0.46710880093570495,0.4671093950861892,6.208825201769005,394.6300000000001,61.63000000000011
27,473.144,789.5989999999999,333,0,0,0,1,0,1,vft_andy,28,28,Adaptacion,0.20009590934455485,0.20259695132169658,6.191358112785252,316.4549999999999,-16.545000000000073
28,633.8530000000001,944.54,333,0,0,0,1,0,1,vft_andy,29,29,Adaptacion,0.2471911921446405,0.24903717080429566,6.144937131198884,310.6869999999999,-22.313000000000102
29,560.91,889.1060000000001,333,0,0,0,1,0,1,vft_andy,30,30,Adaptacion,0.012561579501883536,0.022664984255687137,6.155128212999655,328.19600000000014,-4.80399999999986
30,721.857,1467.46,333,60,1,1,1,0,1,vft_andy,31,1,VMR,7.467878458854005,7.467878458854005,8.570331528076363,745.6030000000001,412.60300000000007
31,494.407,1360.77,333,60,1,1,1,0,1,vft_andy,32,2,VMR,7.9802773057871494,7.9802773057871494,9.283928880460673,866.363,533.363
32,452.43,822.89,333,60,1,1,1,0,1,vft_andy,33,3,VMR,-0.3396938452769878,0.35303365973201495,6.51106993119318,370.46,37.45999999999998
33,322.348,895.765,333,60,1,1,1,0,1,vft_andy,34,4,VMR,3.242030151460603,3.2481461359637374,8.109044385492762,573.4169999999999,240.41699999999992
34,274.69,765.834,333,60,1,1,1,0,1,vft_andy,35,5,VMR,1.8903427539671769,1.8904101492694605,7.516354543008515,491.14399999999995,158.14399999999995
35,483.657,1044.51,333,60,1,1,1,0,1,vft_andy,36,6,VMR,0.7282334939208492,0.8131082187337899,7.823425076802565,560.8530000000001,227.85300000000007
36,534.672,1007.34,333,60,1,1,1,0,1,vft_andy,37,7,VMR,5.055572520846951,5.055572925568185,7.935240149324602,472.668,139.668
37,495.655,986.834,333,60,1,1,1,0,1,vft_andy,38,8,VMR,3.3630934336721117,3.363093656825529,7.729363077994789,491.179,158.17899999999997
38,402.666,941.8689999999999,333,60,1,1,1,0,1,vft_andy,39,9,VMR,8.426877162266884,8.426877713703469,9.27630217792739,539.203,206.20299999999997
39,463.164,1052.04,333,60,1,1,1,0,1,vft_andy,40,10,VMR,2.9160827212855245,2.946948945452482,8.956727987511618,588.876,255.87599999999998
40,239.73,0.0,333,60,1,1,1,0,0,vft_andy,0,0,VMR,,,,,
41,433.173,845.091,333,60,1,1,1,0,1,vft_andy,41,11,VMR,1.1423373963495504,1.1970708578971414,7.268071336182196,411.918,78.918
42,303.199,537.702,333,60,1,1,1,0,1,vft_andy,42,12,VMR,-0.016176697423659916,0.18574716248694761,6.382804772830368,234.503,-98.49700000000001
