trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
0,661.288,1107.17,333,0,0,0,1,0,1,vft_enzo,1,1,Adaptacion,-0.45865022253407345,0.4586507901099821,6.158740424059291,445.88200000000006,112.88200000000006
1,548.651,898.346,333,0,0,0,1,0,1,vft_enzo,2,2,Adaptacion,0.5830673187473069,0.5830763257052298,6.183979573935644,349.69500000000005,16.69500000000005
2,551.906,834.576,333,0,0,0,1,0,1,vft_enzo,3,3,Adaptacion,-0.6561933756041752,0.6563398793660773,6.313431970329149,282.6700000000001,-50.32999999999993
3,653.607,1022.78,333,0,0,0,1,0,1,vft_enzo,4,4,Adaptacion,-0.22850032957521585,0.2332461202588308,6.151929702135913,369.173,36.173
4,547.18,866.3560000000001,333,0,0,0,1,0,1,vft_enzo,5,5,Adaptacion,-0.8870853808508227,0.8870858947751178,6.187047313155906,319.17600000000016,-13.823999999999842
5,790.377,1169.01,333,0,0,0,1,0,1,vft_enzo,6,6,Adaptacion,0.19686801543953295,0.20012986698764065,6.145611416485346,378.63300000000004,45.63300000000004
6,746.113,1052.55,333,0,0,0,1,0,1,vft_enzo,7,7,Adaptacion,-0.08043463522102809,0.09459123081941265,6.1420695012979065,306.4369999999999,-26.563000000000102
7,1163.85,1523.24,333,0,0,0,1,0,1,vft_enzo,8,8,Adaptacion,-0.38737178026453023,0.4153189456207408,6.19597037210958,359.3900000000001,26.3900000000001
8,771.309,1131.97,333,0,0,0,1,0,1,vft_enzo,9,9,Adaptacion,0.6712582468532655,0.6712806889636453,6.147148508708109,360.66100000000006,27.661000000000058
9,614.127,956.7719999999999,333,0,0,0,1,0,1,vft_enzo,10,10,Adaptacion,-0.002879237144490565,0.15705099571383768,6.131106745573236,342.645,9.644999999999982
10,454.65,818.0889999999999,333,0,0,0,1,0,1,vft_enzo,11,11,Adaptacion,-0.44524344220767764,0.4453533430144251,6.144147151355904,363.43899999999996,30.438999999999965
11,507.353,853.299,333,0,0,0,1,0,1,vft_enzo,12,12,Adaptacion,0.22175433733386796,0.22212390233893076,6.162124141691031,345.94599999999997,12.94599999999997
12,638.607,999.047,333,0,0,0,1,0,1,vft_enzo,13,13,Adaptacion,0.27255746815680465,0.2818742164974253,6.155606882213693,360.44000000000005,27.440000000000055
13,555.4169999999999,902.038,333,0,0,0,1,0,1,vft_enzo,14,14,Adaptacion,-0.35328236207796615,0.3532828358246117,6.141582138482201,346.6210000000001,13.621000000000095
14,653.625,1031.09,333,0,0,0,1,0,1,vft_enzo,15,15,Adaptacion,-0.6526873718913624,0.6526873718913624,6.160388530405856,377.4649999999999,44.46499999999992
15,567.891,923.0260000000001,333,0,0,0,1,0,1,vft_enzo,16,16,Adaptacion,0.03194873666715772,0.07479448782794824,6.163111728418052,355.1350000000001,22.135000000000105
16,587.6030000000001,975.5269999999999,333,0,0,0,1,0,1,vft_enzo,17,17,Adaptacion,-0.12003068260191573,0.12094243667220737,6.126516544911417,387.92399999999986,54.923999999999864
17,568.37,905.025,333,0,0,0,1,0,1,vft_enzo,18,18,Adaptacion,0.24280357183869483,0.24280430494550334,6.190762309868772,336.655,3.6549999999999727
18,444.91900000000004,798.59,333,0,0,0,1,0,1,vft_enzo,19,19,Adaptacion,-0.28195421382389885,0.2862257493608241,6.206338180696224,353.671,20.670999999999992
19,586.111,967.548,333,0,0,0,1,0,1,vft_enzo,20,20,Adaptacion,-0.4887149985721597,0.48876133434708025,6.26292266840451,381.437,48.43700000000001
20,651.403,1013.1,333,0,0,0,1,0,1,vft_enzo,21,21,Adaptacion,0.683386299779257,0.6833864602467803,6.142033440483567,361.697,28.697000000000003
21,612.153,996.745,333,0,0,0,1,0,1,vft_enzo,22,22,Adaptacion,0.004893941767916981,0.04040160765547757,6.129329564918087,384.592,51.591999999999985
