trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
74,704.908,1021.09,333,0,0,2,1,0,1,vft_gianni,75,15,VMR-AfterEffects,0.31513033134413004,0.3268938515678026,6.10554909445807,316.182,-16.817999999999984
75,671.1389999999999,979.826,333,0,0,2,1,0,1,vft_gianni,76,16,VMR-AfterEffects,0.5804394372300621,0.5804441322537569,6.113812532714745,308.6870000000001,-24.312999999999874
76,557.1419999999999,853.08,333,0,0,2,1,0,1,vft_gianni,77,17,VMR-AfterEffects,0.052991166707610074,0.11944323430322899,6.157175189992202,295.9380000000001,-37.0619999999999
77,706.071,1023.53,333,0,0,2,1,0,1,vft_gianni,78,18,VMR-AfterEffects,0.38967410293376736,0.38967488396116257,6.13541673257429,317.45899999999995,-15.541000000000054
78,954.567,1259.02,333,0,0,2,1,0,1,vft_gianni,79,19,VMR-AfterEffects,0.5297188901671365,0.5379838346724936,6.192149006654251,304.453,-28.547000000000025
79,657.857,969.9960000000001,333,0,0,2,1,0,1,vft_gianni,80,20,VMR-AfterEffects,0.04296772888886888,0.21663177091455524,6.135645457523756,312.1390000000001,-20.860999999999876
80,598.883,881.352,333,0,0,2,1,0,1,vft_gianni,81,21,VMR-AfterEffects,-0.017249071822404954,0.24597191470909244,6.151880331803028,282.46899999999994,-50.53100000000006
81,923.8489999999999,1199.04,333,0,0,2,1,0,1,vft_gianni,82,22,VMR-AfterEffects,0.576649122188265,0.576652469953282,6.185825061333754,275.19100000000003,-57.80899999999997
82,727.3919999999999,1061.6,333,0,0,2,1,0,1,vft_gianni,83,23,VMR-AfterEffects,-0.42086315089794346,0.4208682120503546,6.14413000633261,334.20799999999997,1.20799999999997
83,636.3340000000001,922.308,333,0,0,2,1,0,1,vft_gianni,84,24,VMR-AfterEffects,0.41291329601405485,0.4129133060295437,6.129046664859379,285.97399999999993,-47.02600000000007
84,416.18699999999995,786.6139999999999,333,0,0,2,1,0,1,vft_gianni,85,25,VMR-AfterEffects,1.1132657776480328,1.1132657776480328,6.328190220351411,370.42699999999996,37.426999999999964
85,450.673,814.362,333,0,0,2,1,0,1,vft_gianni,86,26,VMR-AfterEffects,0.7160917345635942,0.7168396000113488,6.150304762064556,363.68899999999996,30.688999999999965
86,406.914,710.602,333,0,0,2,1,0,1,vft_gianni,87,27,VMR-AfterEffects,0.626054239947105,0.626054239947105,6.135352565923465,303.688,-29.312000000000012
87,515.899,843.331,333,0,0,2,1,0,1,vft_gianni,88,28,VMR-AfterEffects,0.2689023181523308,0.26894367051692786,6.166218194878388,327.432,-5.567999999999984
88,785.316,1108.25,333,0,0,2,1,0,1,vft_gianni,89,29,VMR-AfterEffects,0.2645479012776128,0.2645487126319139,6.108622072879445,322.93399999999997,-10.066000000000031
89,392.673,738.138,333,0,0,2,1,0,1,vft_gianni,90,30,VMR-AfterEffects,-0.13598693620388014,0.20449121408406704,6.151031807020635,345.46500000000003,12.465000000000032
90,638.633,0.0,333,0,0,3,1,1,0,vft_gianni,0,0,Force,,,,,
91,648.877,2175.91,333,0,0,3,1,1,1,vft_gianni,91,1,Force,-1.899954232501977,7.535418096222616,36.061421097431094,1527.033,1194.033
92,604.919,968.8589999999999,333,0,0,3,1,1,1,vft_gianni,92,2,Force,-5.972306170350664,9.473705288191494,12.345977905075296,363.93999999999994,30.93999999999994
93,380.894,784.803,333,0,0,3,1,1,1,vft_gianni,93,3,Force,-3.6384730993244183,3.9757222464734165,7.748825406706301,403.909,70.90899999999999
94,816.62,1327.03,333,0,0,3,1,1,1,vft_gianni,94,4,Force,-0.9973419099460199,7.087821223257455,11.156741854498026,510.40999999999997,177.40999999999997
95,450.389,1068.56,333,0,0,3,1,1,1,vft_gianni,95,5,Force,3.3195599231820623,17.49083610806255,19.613153603553556,618.1709999999999,285.17099999999994
96,359.16900000000004,668.8739999999999,333,0,0,3,1,1,1,vft_gianni,96,6,Force,-0.5567791833483597,4.068708963295093,8.03606671519421,309.70499999999987,-23.29500000000013
97,598.383,953.893,333,0,0,3,1,1,1,vft_gianni,97,7,Force,2.8426067587712995,3.552219937362487,8.261201724202873,355.51,22.50999999999999
98,407.603,767.59,333,0,0,3,1,1,1,vft_gianni,98,8,Force,4.131106871463761,6.204458856245785,9.961522115549176,359.987,26.987000000000023
99,330.715,759.648,333,0,0,3,1,1,1,vft_gianni,99,9,Force,-2.012138317898824,6.376356693136494,10.131960101851433,428.93300000000005,95.93300000000005
100,505.62800000000004,816.1110000000001,333,0,0,3,1,1,1,vft_gianni,100,10,Force,-2.98017249757753,3.506806708573918,7.391211484264217,310.48300000000006,-22.51699999999994
101,551.58,818.298,333,0,0,3,1,1,1,vft_gianni,101,11,Force,-1.9541756931044403,3.2490603364828923,7.244157746788671,266.71799999999996,-66.28200000000004
102,426.2,734.1489999999999,333,0,0,3,1,1,1,vft_gianni,102,12,Force,-1.9218797548370636,3.736277884490546,7.449567529562616,307.9489999999999,-25.0510000000001
103,373.965,702.3789999999999,333,0,0,3,1,1,1,vft_gianni,103,13,Force,8.27703086561961,8.27703086561961,9.093567370402079,328.41399999999993,-4.58600000000007
104,358.162,661.8960000000001,333,0,0,3,1,1,1,vft_gianni,104,14,Force,2.3094715075545853,3.177330316422717,7.145979888820267,303.7340000000001,-29.265999999999906
105,437.16900000000004,684.6089999999999,333,0,0,3,1,1,1,vft_gianni,105,15,Force,0.18702248930149978,1.5529681665756978,6.5355801153175435,247.43999999999988,-85.56000000000012
106,406.66900000000004,642.61,333,0,0,3,1,1,1,vft_gianni,106,16,Force,-1.1276430551029106,2.123279147613772,6.710137003325723,235.94099999999997,-97.05900000000003
107,392.94800000000004,673.419,333,0,0,3,1,1,1,vft_gianni,107,17,Force,-1.0993838195883,2.840517773354736,7.097629745688864,280.47099999999995,-52.52900000000005
108,459.12199999999996,727.815,333,0,0,3,1,1,1,vft_gianni,108,18,Force,5.3810044432224,5.3810044432224,7.582947919131547,268.6930000000001,-64.3069999999999
109,403.45300000000003,692.1419999999999,333,0,0,3,1,1,1,vft_gianni,109,19,Force,-3.09078123553585,4.381865304661399,7.576370274270756,288.6889999999999,-44.31100000000009
110,1049.26,1436.15,333,0,0,3,1,1,1,vft_gianni,110,20,Force,-1.4750989087932798,4.853218507292691,11.059246033140635,386.8900000000001,53.8900000000001
111,543.872,914.797,333,0,0,3,1,1,1,vft_gianni,111,21,Force,-2.10362917571946,3.4666689873369294,7.94835885539434,370.92500000000007,37.92500000000007
112,549.389,832.3430000000001,333,0,0,3,1,1,1,vft_gianni,112,22,Force,3.21243883470926,4.139317761106424,7.492353105041972,282.95400000000006,-50.045999999999935
113,453.676,765.15,333,0,0,3,1,1,1,vft_gianni,113,23,Force,3.48621019286221,3.48621019286221,7.166058362846528,311.474,-21.52600000000001
114,508.11800000000005,894.563,333,0,0,3,1,1,1,vft_gianni,114,24,Force,5.6892797985433,7.6456396287278015,9.852130961516734,386.44499999999994,53.444999999999936
115,464.23699999999997,951.852,333,0,0,3,1,1,1,vft_gianni,115,25,Force,-0.32460547533568607,3.184067885214736,9.300757624547177,487.615,154.615
116,384.421,659.829,333,0,0,3,1,1,1,vft_gianni,116,26,Force,-0.057315078120270924,3.3114224470046283,7.380663599518579,275.40799999999996,-57.59200000000004
117,515.401,809.0930000000001,333,0,0,3,1,1,1,vft_gianni,117,27,Force,-2.3655350471339442,4.519145998721775,7.872721441852075,293.6920000000001,-39.30799999999988
118,847.5989999999999,1147.28,333,0,0,3,1,1,1,vft_gianni,118,28,Force,5.35946226310496,5.359466147243509,7.761857037346884,299.68100000000004,-33.31899999999996
119,385.106,681.789,333,0,0,3,1,1,1,vft_gianni,119,29,Force,-1.3033743964184954,4.229892450464487,8.053801508898314,296.683,-36.31700000000001
120,542.596,974.248,333,0,0,3,1,1,1,vft_gianni,120,30,Force,-2.345729093341979,3.733693834857131,8.847095378014618,431.65200000000004,98.65200000000004
121,723.6060000000001,1027.07,333,0,0,4,1,0,1,vft_gianni,121,1,Force-AfterEffects,-0.23896417498548492,0.2934498728666342,6.205181646982767,303.4639999999998,-29.536000000000172
122,541.325,866.025,333,0,0,4,1,0,1,vft_gianni,122,2,Force-AfterEffects,-0.2390806265776888,0.24041675084494146,6.123842528901266,324.69999999999993,-8.300000000000068
123,445.212,765.117,333,0,0,4,1,0,1,vft_gianni,123,3,Force-AfterEffects,-0.3727956204172794,0.3728170258824171,6.323205817982174,319.905,-13.095000000000027
124,487.121,791.824,333,0,0,4,1,0,1,vft_gianni,124,4,Force-AfterEffects,-0.40564953267839043,0.40971081185972613,6.242213812287685,304.703,-28.297000000000025
125,400.689,642.646,333,0,0,4,1,0,1,vft_gianni,125,5,Force-AfterEffects,-0.05793349192235051,0.10560513957522143,6.1125452979536625,241.95699999999994,-91.04300000000006
