trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
28,649.479,1081.33,333,0,0,0,1,0,1,vft_agusbarreto,29,2.1430342505471003e-05,-2.8581157395731735e-05,0.0615141321119644,431.8509999999999,-98.85099999999989
29,1042.18,1308.52,333,0,0,0,1,0,1,vft_agusbarreto,30,4.493216438175674e-05,-4.493656861317691e-05,0.06149266908457622,266.3399999999999,66.66000000000008
30,663.665,1291.59,333,0,0,1,1,1,1,vft_agusbarreto,31,-0.00021238279950957855,-0.0005649351227378006,0.09226105087893202,627.925,-294.92499999999995
31,631.278,1132.59,333,0,0,1,1,1,1,vft_agusbarreto,32,-0.0004288818055738808,-0.0004345077452055961,0.07489689159203539,501.3119999999999,-168.3119999999999
32,937.36,1410.11,333,0,0,1,1,1,1,vft_agusbarreto,33,-6.131713722903328e-05,-7.731553031198893e-05,0.0631826597657669,472.7499999999999,-139.7499999999999
33,961.153,1351.65,333,0,0,1,1,1,1,vft_agusbarreto,34,-0.00032209209346394747,-0.0003308365405485634,0.069749939900243,390.49700000000007,-57.49700000000007
34,724.058,1416.18,333,0,0,1,1,1,1,vft_agusbarreto,35,-0.0001834390822504147,-0.0004207225917192358,0.11112459305708518,692.1220000000001,-359.12200000000007
35,840.905,1248.61,333,0,0,1,1,1,1,vft_agusbarreto,36,-0.00025739041418125583,-0.00026504761492718076,0.06559437037201037,407.7049999999999,-74.70499999999993
36,675.8919999999999,1061.2,333,0,0,1,1,1,1,vft_agusbarreto,37,6.654607139630152e-05,-9.181181100655043e-05,0.06370526081266742,385.3080000000001,-52.308000000000106
37,718.133,1469.28,333,0,0,1,1,1,1,vft_agusbarreto,38,-0.0006814748954746424,-0.0008523898471612053,0.1288025534513822,751.1469999999999,-418.14699999999993
38,672.988,1051.88,333,0,0,1,1,1,1,vft_agusbarreto,39,-0.00010797542358935196,-0.00012358369486814826,0.06445398083683526,378.89200000000005,-45.89200000000005
39,526.415,1225.04,333,0,0,1,1,1,1,vft_agusbarreto,40,-8.92611481327239e-05,-0.00018885030845734475,0.07573930936443093,698.625,-365.625
40,732.8860000000001,1140.38,333,0,0,1,1,1,1,vft_agusbarreto,41,-0.00010235309593239465,-0.00011069902140010656,0.06270407303012643,407.494,-74.49400000000003
41,471.33099999999996,820.931,333,0,0,1,1,1,1,vft_agusbarreto,42,-2.439961634747663e-05,-7.626702239579248e-05,0.06373300790987248,349.6000000000001,-16.60000000000008
42,961.0219999999999,1345.08,333,0,0,1,1,1,1,vft_agusbarreto,43,-0.00031236625900740944,-0.0003179237735593944,0.06903440898172611,384.058,-51.05799999999999
43,686.049,1209.51,333,0,0,1,1,1,1,vft_agusbarreto,44,-0.00016892121771220936,-0.00022903546388794124,0.07112814086519445,523.461,-190.461
44,477.376,1038.8,333,0,0,1,1,1,1,vft_agusbarreto,45,-7.684703791861499e-05,-0.0002726517413622194,0.06962588122422508,561.424,-228.42399999999998
45,428.47,945.332,333,0,0,1,1,1,1,vft_agusbarreto,46,-0.00010950726037530352,-0.00011062362632757036,0.06252676279941113,516.862,-183.86199999999997
46,349.592,814.505,333,0,0,1,1,1,1,vft_agusbarreto,47,5.911393823169476e-05,-5.911393823169476e-05,0.06221848966179604,464.913,-131.913
47,894.4630000000001,1425.81,333,0,0,1,1,1,1,vft_agusbarreto,48,-0.0007127955535364959,-0.0007127956551186366,0.09438743632833668,531.3469999999999,-198.34699999999987
48,484.014,934.698,333,0,0,1,1,1,1,vft_agusbarreto,49,0.0002726114813825685,-0.00027375744112527434,0.06480905802078521,450.68399999999997,-117.68399999999997
49,435.26300000000003,924.658,333,0,0,1,1,1,1,vft_agusbarreto,50,8.346635449397549e-05,-8.346635449397549e-05,0.06208169936875752,489.395,-156.39499999999998
50,477.719,1128.18,333,0,0,1,1,1,1,vft_agusbarreto,51,-0.00017912996753614816,-0.0003263259815777266,0.09109402246298064,650.461,-317.461
51,505.22900000000004,900.679,333,0,0,1,1,1,1,vft_agusbarreto,52,0.00011835045623978013,-0.0001240003718635016,0.06769292150391895,395.44999999999993,-62.44999999999993
52,558.393,931.671,333,0,0,1,1,1,1,vft_agusbarreto,53,0.0002188808990229209,-0.0002207357971979716,0.07186828186686708,373.278,-40.27800000000002
53,470.67199999999997,879.087,333,0,0,1,1,1,1,vft_agusbarreto,54,0.00031371918358588755,-0.0003137195361861253,0.06769927088925595,408.415,-75.41500000000002
54,405.916,819.8330000000001,333,0,0,1,1,1,1,vft_agusbarreto,55,-0.00012613100151324312,-0.00013409737531501096,0.06520248880521597,413.9170000000001,-80.91700000000009
55,609.219,1015.63,333,0,0,1,1,1,1,vft_agusbarreto,56,0.00026592007575608977,-0.00027292528471345836,0.06755343475117492,406.41099999999994,-73.41099999999994
56,874.079,1232.9,333,0,0,1,1,1,1,vft_agusbarreto,57,0.000229219383125465,-0.000229219383125465,0.06402891971954389,358.82100000000014,-25.82100000000014
57,631.151,1225.59,333,0,0,1,1,1,1,vft_agusbarreto,58,-0.0003409292331232065,-0.0003657518848548076,0.07658116337725498,594.439,-261.43899999999996
58,754.9019999999999,1184.3,333,0,0,1,1,1,1,vft_agusbarreto,59,-0.00037054878397114153,-0.00037543038497260203,0.07166920249831,429.398,-96.39800000000002
59,807.372,1245.79,333,0,0,1,1,1,1,vft_agusbarreto,60,-0.000242216058272456,-0.0002516068881263833,0.06569170069061135,438.418,-105.418
60,499.925,972.3510000000001,333,0,0,2,1,0,1,vft_agusbarreto,61,0.00015725410207616556,-0.00015725410207616556,0.0671539797706627,472.4260000000001,-139.4260000000001
61,579.441,935.855,333,0,0,2,1,0,1,vft_agusbarreto,62,2.9226898695126517e-05,-3.22537709047492e-05,0.06265711299331417,356.414,-23.413999999999987
62,473.645,970.7869999999999,333,0,0,2,1,0,1,vft_agusbarreto,63,0.0001211353957248486,-0.0001211353957248486,0.06743856084040366,497.14199999999994,-164.14199999999994
63,636.26,1019.5,333,0,0,2,1,0,1,vft_agusbarreto,64,9.8323746086325e-05,-9.8323746086325e-05,0.06183151813512751,383.24,-50.24000000000001
64,433.216,827.0939999999999,333,0,0,2,1,0,1,vft_agusbarreto,65,0.00011312321249470203,-0.00011312325150752734,0.06305425471622181,393.87799999999993,-60.87799999999993
65,672.1569999999999,1043.44,333,0,0,2,1,0,1,vft_agusbarreto,66,4.89792142157345e-05,-4.89792142157345e-05,0.061851197943951636,371.28300000000013,-38.28300000000013
66,527.7769999999999,890.3910000000001,333,0,0,2,1,0,1,vft_agusbarreto,67,2.3509699523363464e-05,-2.3509699523363464e-05,0.06248479095517918,362.61400000000015,-29.614000000000146
67,726.61,1096.31,333,0,0,2,1,0,1,vft_agusbarreto,68,-6.3469883555934e-05,-6.348100635024287e-05,0.061569586340365176,369.69999999999993,-36.69999999999993
68,474.212,845.7339999999999,333,0,0,2,1,0,1,vft_agusbarreto,69,4.04990542648915e-05,-4.04990542648915e-05,0.06167869970215058,371.52199999999993,-38.521999999999935
69,577.1659999999999,979.8969999999999,333,0,0,2,1,0,1,vft_agusbarreto,70,5.3747534640041195e-05,-5.37478199550711e-05,0.06160491058936929,402.731,-69.731
70,390.76,726.922,333,0,0,2,1,0,1,vft_agusbarreto,71,3.480166034207412e-05,-3.480166034207412e-05,0.06170068209754192,336.16200000000003,-3.1620000000000346
