trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
49,491.94599999999997,1028.61,333,0,0,1,1,1,1,vft_melisavinograd,50,1.3473078138518446,3.2880587547441245,7.603290315931132,536.664,-203.664
50,439.93,1045.32,333,0,0,1,1,1,1,vft_melisavinograd,51,3.92350854415146,4.623466053026743,8.014739389232709,605.3899999999999,-272.3899999999999
51,494.134,978.298,333,0,0,1,1,1,1,vft_melisavinograd,52,5.265571038373194,5.3351820282243825,7.608243387120259,484.164,-151.164
52,535.903,1023.16,333,0,0,1,1,1,1,vft_melisavinograd,53,1.2956598957841772,3.0084179500119554,7.365847808241898,487.25699999999995,-154.25699999999995
53,533.705,973.0889999999999,333,0,0,1,1,1,1,vft_melisavinograd,54,0.2603775300981674,0.9109964730044309,6.389849503823932,439.3839999999999,-106.3839999999999
54,493.941,1039.11,333,0,0,1,1,1,1,vft_melisavinograd,55,4.811752160160361,4.827222717217023,7.106753944295962,545.1689999999999,-212.16899999999987
55,418.68,877.3660000000001,333,0,0,1,1,1,1,vft_melisavinograd,56,3.381413428323386,3.694414224930193,7.027608306082268,458.6860000000001,-125.68600000000009
56,425.36199999999997,808.824,333,0,0,1,1,1,1,vft_melisavinograd,57,6.000428553713739,6.000428553713739,7.464420556381268,383.462,-50.46199999999999
57,484.176,992.1030000000001,333,0,0,1,1,1,1,vft_melisavinograd,58,4.21711477430645,4.732533552057898,7.639862380543748,507.9270000000001,-174.92700000000008
58,478.38,1000.32,333,0,0,1,1,1,1,vft_melisavinograd,59,6.473570786253435,6.609824320456148,8.168512931845576,521.94,-188.94000000000005
59,443.68199999999996,826.1080000000001,333,0,0,1,1,1,1,vft_melisavinograd,60,-1.1231315498999606,1.7408612851448932,6.442921327794827,382.4260000000001,-49.4260000000001
60,631.651,1104.33,333,0,0,2,1,0,1,vft_melisavinograd,61,-2.800780720718574,2.800780720718574,6.470361656146543,472.679,-139.67899999999997
61,439.676,827.87,333,0,0,2,1,0,1,vft_melisavinograd,62,-1.4303158750442801,1.4303158750442801,6.223423867450077,388.194,-55.19400000000002
62,493.439,863.8660000000001,333,0,0,2,1,0,1,vft_melisavinograd,63,-0.6436544686037647,0.6436544686037647,6.153057854116795,370.4270000000001,-37.42700000000008
63,498.168,920.5889999999999,333,0,0,2,1,0,1,vft_melisavinograd,64,0.048955855331156366,0.1695504317263291,6.118597402164492,422.42099999999994,-89.42099999999994
64,1266.54,1642.23,333,0,0,2,1,0,1,vft_melisavinograd,65,-0.19850185915314494,0.19850185915314494,6.133797732703012,375.69000000000005,-42.690000000000055
65,788.33,1259.02,333,0,0,2,1,0,1,vft_melisavinograd,66,-0.8660425425603102,0.8660439031198801,6.192743692269657,470.68999999999994,-137.68999999999994
66,1032.32,1485.25,333,0,0,2,1,0,1,vft_melisavinograd,67,-0.6740870311589897,0.6740870311589897,6.193570276673372,452.93000000000006,-119.93000000000006
67,871.36,1312.55,333,0,0,2,1,0,1,vft_melisavinograd,68,-0.22031415961069956,0.24981774081286348,6.123858388973679,441.18999999999994,-108.18999999999994
68,674.47,1153.17,333,0,0,2,1,0,1,vft_melisavinograd,69,-0.023563328084422873,0.14982198596156057,6.148886142317004,478.70000000000005,-145.70000000000005
69,1023.84,1493.53,333,0,0,2,1,0,1,vft_melisavinograd,70,-0.12081537728902297,0.2555095689220599,6.135166744129125,469.68999999999994,-136.68999999999994
70,594.158,1100.33,333,0,0,2,1,0,1,vft_melisavinograd,71,-0.48229461083208014,0.48229783530187054,6.20365726066099,506.1719999999999,-173.1719999999999
71,776.625,1305.83,333,0,0,2,1,0,1,vft_melisavinograd,72,-0.8661087096877813,0.8661087096877813,6.204317326112781,529.2049999999999,-196.20499999999993
72,980.096,1526.75,333,0,0,2,1,0,1,vft_melisavinograd,73,-0.5795942287357813,0.5795943432736839,6.136317356642041,546.654,-213.654
73,943.341,1401.26,333,0,0,2,1,0,1,vft_melisavinograd,74,-0.2966169807109399,0.2966171394301199,6.1632535561739665,457.919,-124.91899999999998
74,783.118,1275.29,333,0,0,2,1,0,1,vft_melisavinograd,75,-0.5863512527399243,0.5863512527399243,6.13250912848029,492.1719999999999,-159.1719999999999
75,598.63,1020.03,333,0,0,2,1,0,1,vft_melisavinograd,76,-0.26166918933370376,0.2617190420867114,6.155512353394518,421.4,-88.39999999999998
76,487.76800000000003,895.018,333,0,0,2,1,0,1,vft_melisavinograd,77,-0.15678765205157097,0.2638711190223776,6.155395584739282,407.25,-74.25
77,583.4580000000001,1023.1,333,0,0,2,1,0,1,vft_melisavinograd,78,-0.5536498400769652,0.5536498400769652,6.151482573403593,439.64199999999994,-106.64199999999994
78,850.885,1288.26,333,0,0,2,1,0,1,vft_melisavinograd,79,-0.08399845605915496,0.1818363472592616,6.153467916116823,437.375,-104.375
79,1335.53,1683.28,333,0,0,2,1,0,1,vft_melisavinograd,80,-0.05576498137118996,0.13069806339485426,6.1269785545707505,347.75,-14.75
80,543.737,966.471,333,0,0,2,1,0,1,vft_melisavinograd,81,0.27651389293392503,0.2769125514553977,6.127035420744759,422.73400000000004,-89.73400000000004
81,623.2230000000001,1015.44,333,0,0,2,1,0,1,vft_melisavinograd,82,-0.35278280773623294,0.35278280773623294,6.130804456058193,392.217,-59.216999999999985
82,754.93,1125.38,333,0,0,2,1,0,1,vft_melisavinograd,83,-0.012173797697887706,0.17090005026565794,6.117760092491336,370.45000000000016,-37.45000000000016
83,818.613,1173.3,333,0,0,2,1,0,1,vft_melisavinograd,84,-0.014586066024356917,0.07949965402665254,6.141659989911773,354.6869999999999,-21.686999999999898
84,527.924,871.6260000000001,333,0,0,2,1,0,1,vft_melisavinograd,85,-0.29673107635221746,0.29673383658865127,6.156173497873899,343.7020000000001,-10.702000000000112
85,589.018,984.28,333,0,0,2,1,0,1,vft_melisavinograd,86,-0.24063410300538518,0.24063410300538518,6.127227449249826,395.26199999999994,-62.261999999999944
86,652.854,1029.66,333,0,0,2,1,0,1,vft_melisavinograd,87,-0.04695809464539499,0.12931949690571487,6.1201719316352,376.80600000000004,-43.80600000000004
87,567.495,937.4010000000001,333,0,0,2,1,0,1,vft_melisavinograd,88,-0.2243283798539046,0.26463384257175343,6.14050351089298,369.90600000000006,-36.90600000000006
88,630.951,995.173,333,0,0,2,1,0,1,vft_melisavinograd,89,-0.6986790848306849,0.6986849530394613,6.161645086963808,364.222,-31.22199999999998
89,549.865,904.875,333,0,0,2,1,0,1,vft_melisavinograd,90,-0.2519534967637489,0.2519583878686761,6.123627889419681,355.01,-22.00999999999999
90,588.594,1960.31,333,60,1,3,1,0,1,vft_melisavinograd,91,26.95248881496186,26.95248881496186,13.559882178256533,1371.716,-1038.716
91,481.57099999999997,1533.94,333,60,1,3,1,0,1,vft_melisavinograd,92,8.167562231286603,8.167562231286603,8.365092758566217,1052.3690000000001,-719.3690000000001
92,258.686,1410.99,333,60,1,3,1,0,1,vft_melisavinograd,93,14.07370823324407,14.07370823324407,10.117979487801204,1152.304,-819.3040000000001
93,445.32199999999995,1416.25,333,60,1,3,1,0,1,vft_melisavinograd,94,7.9906067790443736,7.9906067790443736,8.968038449175884,970.9280000000001,-637.9280000000001
94,506.04699999999997,1511.99,333,60,1,3,1,0,1,vft_melisavinograd,95,4.46647968765037,4.46647968765037,7.87269922010758,1005.943,-672.943
95,504.59,1227.35,333,60,1,3,1,0,1,vft_melisavinograd,96,5.306118873599727,5.340865784778254,7.404267912154538,722.76,-389.76
96,767.7539999999999,1446.51,333,60,1,3,1,0,1,vft_melisavinograd,97,2.682578250559004,2.682578341272597,6.494811451075356,678.7560000000001,-345.7560000000001
97,702.88,1403.12,333,60,1,3,1,0,1,vft_melisavinograd,98,1.818114409012721,1.8195787074765544,6.710512498763026,700.2399999999999,-367.2399999999999
98,693.432,1404.84,333,60,1,3,1,0,1,vft_melisavinograd,99,3.1868067663012103,3.1868067663012103,6.855549218900531,711.4079999999999,-378.4079999999999
99,590.35,1034.44,333,60,1,3,1,0,1,vft_melisavinograd,100,1.5954835214285503,1.5954835214285503,6.27097996119549,444.09000000000003,-111.09000000000003
100,509.09,1020.93,333,60,1,3,1,0,1,vft_melisavinograd,101,1.9819361440865726,1.9819361440865726,6.494806527226222,511.84,-178.83999999999997
101,584.8330000000001,1162.66,333,60,1,3,1,0,1,vft_melisavinograd,102,0.9768087107860031,1.0824140921710375,6.229435650229331,577.827,-244.827
102,509.55199999999996,917.0930000000001,333,60,1,3,1,0,1,vft_melisavinograd,103,1.4582544414091112,1.4584322565562466,6.782890320906381,407.5410000000001,-74.54100000000011
103,628.29,1048.57,333,60,1,3,1,0,1,vft_melisavinograd,104,1.482249392546124,1.482249392546124,6.561123246396988,420.28,-87.27999999999997
104,562.491,1011.52,333,60,1,3,1,0,1,vft_melisavinograd,105,0.16650887638899936,0.7406737719384267,6.249704909754553,449.029,-116.029
105,511.00300000000004,1391.53,333,60,1,3,1,0,1,vft_melisavinograd,106,5.6421945872676815,5.911808375867885,9.547452948044233,880.5269999999999,-547.5269999999999
106,437.244,968.2289999999999,333,60,1,3,1,0,1,vft_melisavinograd,107,6.397141908412802,6.397141908412802,7.8600148133187675,530.9849999999999,-197.9849999999999
107,543.0,890.738,333,60,1,3,1,0,1,vft_melisavinograd,108,0.3967414189475851,0.40383883950376237,6.372074546102047,347.73800000000006,-14.738000000000056
108,727.96,1097.18,333,60,1,3,1,0,1,vft_melisavinograd,109,1.7874547186955017,1.7874547186955017,6.241320900522529,369.22,-36.22000000000003
109,515.461,881.682,333,60,1,3,1,0,1,vft_melisavinograd,110,0.0843473189564257,0.32561948015178654,6.274109282859669,366.221,-33.221000000000004
110,710.938,1161.14,333,60,1,3,1,0,1,vft_melisavinograd,111,-1.8501287882678639,1.8501303883583868,6.358647582510253,450.2020000000001,-117.20200000000011
