trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
29,942.5980000000001,1306.99,333,0,0,0,1,0,1,vft_mariano,30,30,Adaptacion,-0.4363417812144308,0.4363417812144308,6.3230087182993575,364.39199999999994,31.39199999999994
30,652.688,0.0,333,60,1,1,1,0,0,vft_mariano,0,0,VMR,,,,,
31,742.8539999999999,1153.01,333,60,1,1,1,0,1,vft_mariano,31,1,VMR,11.404050368408132,11.404050368408132,9.008170171985888,410.15600000000006,77.15600000000006
32,792.363,1133.06,333,60,1,1,1,0,1,vft_mariano,32,2,VMR,7.21229118172587,7.21229118172587,7.508256794135835,340.6969999999999,7.696999999999889
33,819.045,1140.72,333,60,1,1,1,0,1,vft_mariano,33,3,VMR,7.037292154602549,7.037292154602549,7.607389255830485,321.67500000000007,-11.324999999999932
34,616.639,930.063,333,60,1,1,1,0,1,vft_mariano,34,4,VMR,7.7246618290992615,7.7246618290992615,7.586919514282425,313.424,-19.576000000000022
35,563.8969999999999,981.0830000000001,333,60,1,1,1,0,1,vft_mariano,35,5,VMR,7.768212204731142,7.768212204731142,7.7583924886244695,417.18600000000015,84.18600000000015
36,520.967,971.328,333,60,1,1,1,0,1,vft_mariano,36,6,VMR,4.90653908074326,4.90653908074326,7.592436491246506,450.361,117.36099999999999
37,544.381,885.3910000000001,333,60,1,1,1,0,1,vft_mariano,37,7,VMR,6.130019122964351,6.130019122964351,7.61275590317107,341.0100000000001,8.010000000000105
38,647.362,1017.26,333,60,1,1,1,0,1,vft_mariano,38,8,VMR,4.14536972219516,4.14536972219516,6.792263772133488,369.898,36.898000000000025
39,569.391,956.32,333,60,1,1,1,0,1,vft_mariano,39,9,VMR,4.270890864239334,4.270890864239334,6.894760065639646,386.9290000000001,53.92900000000009
40,810.365,1195.49,333,60,1,1,1,0,1,vft_mariano,40,10,VMR,5.548285689951704,5.548285689951704,7.275215329807472,385.125,52.125
41,805.332,1458.96,333,60,1,1,1,0,1,vft_mariano,41,11,VMR,12.38058308172736,12.379065955905858,10.567100009618176,653.628,320.62800000000004
42,924.793,1280.47,333,60,1,1,1,0,1,vft_mariano,42,12,VMR,8.145994959784002,8.145994959784002,8.556514032559155,355.677,22.67700000000002
43,505.468,917.85,333,60,1,1,1,0,1,vft_mariano,43,13,VMR,2.4251025450959007,2.4380637319973224,6.629430972754779,412.382,79.382
44,1058.81,1812.95,333,60,1,1,1,0,1,vft_mariano,44,14,VMR,9.602186588508372,9.201976932908313,10.875660996515055,754.1400000000001,421.1400000000001
45,1035.56,1338.25,333,60,1,1,1,0,1,vft_mariano,45,15,VMR,4.611488010994002,4.611488010994002,6.763283370031969,302.69000000000005,-30.309999999999945
46,1293.0,1645.45,333,60,1,1,1,0,1,vft_mariano,46,16,VMR,5.452344220724593,5.452344220724593,7.094968586734187,352.45000000000005,19.450000000000045
47,826.8430000000001,1206.02,333,60,1,1,1,0,1,vft_mariano,47,17,VMR,6.452928714940081,6.452928714940081,7.8451665955246686,379.1769999999999,46.17699999999991
48,1271.27,1622.49,333,60,1,1,1,0,1,vft_mariano,48,18,VMR,5.096840138677152,5.096840138677152,6.99048383366315,351.22,18.220000000000027
49,828.836,1193.04,333,60,1,1,1,0,1,vft_mariano,49,19,VMR,5.734519709933347,5.734519709933347,7.60804131996894,364.20399999999995,31.20399999999995
50,821.826,1204.75,333,60,1,1,1,0,1,vft_mariano,50,20,VMR,4.045695186590639,4.045695186590639,6.765994087372004,382.924,49.92399999999998
51,1099.54,1609.46,333,60,1,1,1,0,1,vft_mariano,51,21,VMR,8.123511731157349,8.123511731157349,8.699545303922692,509.9200000000001,176.92000000000007
52,836.872,1213.34,333,60,1,1,1,0,1,vft_mariano,52,22,VMR,3.0367748606972604,3.0367748606972604,7.080909660218949,376.46799999999996,43.46799999999996
53,749.867,1063.83,333,60,1,1,1,0,1,vft_mariano,53,23,VMR,1.3257850583095032,1.3257850583095032,6.220573132503718,313.96299999999997,-19.037000000000035
54,1397.21,1783.88,333,60,1,1,1,0,1,vft_mariano,54,24,VMR,1.7431047417176013,1.7431047417176013,6.7848496063569605,386.6700000000001,53.67000000000007
55,865.317,1248.49,333,60,1,1,1,0,1,vft_mariano,55,25,VMR,3.307811926093999,3.307811926093999,6.514112283821505,383.173,50.173
56,667.827,1042.53,333,60,1,1,1,0,1,vft_mariano,56,26,VMR,2.2770988807329204,2.3094581740058473,6.816698344017796,374.703,41.702999999999975
57,939.556,1324.22,333,60,1,1,1,0,1,vft_mariano,57,27,VMR,1.8608102717172041,1.8608966356550254,6.946493237353149,384.664,51.66399999999999
