trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
17,819.63,1197.8,333,0,0,0,1,0,1,vft_sebastian,18,18,Adaptacion,-0.8932993605909272,0.8933009902676737,6.154978042598959,378.16999999999996,45.16999999999996
18,625.663,917.6339999999999,333,0,0,0,1,0,1,vft_sebastian,19,19,Adaptacion,-0.2586177075381596,0.26107521880793144,6.178824347630739,291.9709999999999,-41.02900000000011
19,744.585,1196.02,333,0,0,0,1,0,1,vft_sebastian,20,20,Adaptacion,-0.4106701198555941,0.42946554837566153,6.189007418667005,451.43499999999995,118.43499999999995
20,810.36,1242.56,333,0,0,0,1,0,1,vft_sebastian,21,21,Adaptacion,-0.3183022235976894,0.31864759881586424,6.153072801801251,432.19999999999993,99.19999999999993
21,825.6389999999999,1161.09,333,0,0,0,1,0,1,vft_sebastian,22,22,Adaptacion,-0.8906062709517416,0.8906062709517416,6.174631134812666,335.451,2.451000000000022
22,727.602,1074.57,333,0,0,0,1,0,1,vft_sebastian,23,23,Adaptacion,-0.698093931593265,0.6981084310909409,6.227917522831848,346.96799999999996,13.967999999999961
23,747.1239999999999,1177.79,333,0,0,0,1,0,1,vft_sebastian,24,24,Adaptacion,0.06412310276856698,0.4025490453927971,6.141660572291392,430.66600000000005,97.66600000000005
24,551.883,984.54,333,0,0,0,1,0,1,vft_sebastian,25,25,Adaptacion,-0.48681464471414737,0.5062284827523518,6.1553740206649445,432.6569999999999,99.65699999999993
25,848.586,1233.23,333,0,0,0,1,0,1,vft_sebastian,26,26,Adaptacion,-0.9882858643779491,0.9882946534508905,6.166276755311316,384.644,51.644000000000005
26,856.3610000000001,1175.59,333,0,0,0,1,0,1,vft_sebastian,27,27,Adaptacion,-0.2604799997472221,0.28400159642212963,6.148719274459214,319.2289999999998,-13.771000000000186
27,834.868,1173.03,333,0,0,0,1,0,1,vft_sebastian,28,28,Adaptacion,-0.32832440594714196,0.3283313431835858,6.1460676614939524,338.1619999999999,5.161999999999921
28,709.091,1105.27,333,0,0,0,1,0,1,vft_sebastian,29,29,Adaptacion,-0.865849001823155,0.8658494866941966,6.154624425059012,396.179,63.178999999999974
29,636.038,1058.69,333,0,0,0,1,0,1,vft_sebastian,30,30,Adaptacion,-0.9661918742163863,0.9661920484869151,6.180088775283657,422.65200000000004,89.65200000000004
30,641.909,1848.96,333,60,1,1,1,0,1,vft_sebastian,31,1,VMR,17.66534838518753,17.66534838518753,11.00663491695,1207.051,874.0509999999999
31,837.0419999999999,1799.38,333,60,1,1,1,0,1,vft_sebastian,32,2,VMR,13.366891275564532,13.366891275564532,9.733354365534584,962.3380000000002,629.3380000000002
32,971.117,1751.2,333,60,1,1,1,0,1,vft_sebastian,33,3,VMR,11.474749664338942,11.474749664338942,9.461035181036154,780.0830000000001,447.0830000000001
33,464.41,1193.05,333,60,1,1,1,0,1,vft_sebastian,34,4,VMR,13.626732783406712,13.626732783406712,9.82945035178058,728.6399999999999,395.6399999999999
34,469.86699999999996,1044.26,333,60,1,1,1,0,1,vft_sebastian,35,5,VMR,14.837131590282684,14.837131590282684,10.21240510893225,574.393,241.39300000000003
35,828.087,1390.45,333,60,1,1,1,0,1,vft_sebastian,36,6,VMR,5.362346023975096,5.362346023975096,7.954517150197911,562.363,229.36300000000006
36,662.3939999999999,1203.54,333,60,1,1,1,0,1,vft_sebastian,37,7,VMR,9.840439400783904,9.840439400783904,8.93753303941144,541.1460000000001,208.14600000000007
37,591.6519999999999,1132.05,333,60,1,1,1,0,1,vft_sebastian,38,8,VMR,5.797611510361579,5.797611510361579,7.311875635922055,540.398,207.39800000000002
38,568.8580000000001,1096.76,333,60,1,1,1,0,1,vft_sebastian,39,9,VMR,5.591496516579149,5.591496516579149,7.7171983135698055,527.9019999999999,194.90199999999993
39,580.649,1115.77,333,60,1,1,1,0,1,vft_sebastian,40,10,VMR,3.5601985761229105,3.5601985761229105,6.977576509514833,535.121,202.12099999999998
40,535.118,1062.73,333,60,1,1,1,0,1,vft_sebastian,41,11,VMR,6.6867986009661795,6.6867986009661795,7.4991528595306285,527.612,194.61199999999997
41,773.383,1248.55,333,60,1,1,1,0,1,vft_sebastian,42,12,VMR,4.169059773294575,4.169059773294575,7.0222469154408715,475.1669999999999,142.16699999999992
