trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
21,478.171,1015.83,333,0,0,0,1,0,1,vft_yamila,22,0.10746453420209875,0.29609942175190945,6.1301591987507695,537.6590000000001,204.6590000000001
22,911.5980000000001,1394.38,333,0,0,0,1,0,1,vft_yamila,23,-0.4902519770921555,0.5078532235502795,6.153126251492233,482.78200000000004,149.78200000000004
23,492.958,1155.81,333,0,0,0,1,0,1,vft_yamila,24,-0.6162707211055001,0.7065606684301236,6.2370357604316125,662.8519999999999,329.85199999999986
24,533.434,1014.11,333,0,0,0,1,0,1,vft_yamila,25,-0.7129232238050475,0.71292357103685,6.15127049267831,480.67600000000004,147.67600000000004
25,563.957,1078.4,333,0,0,0,1,0,1,vft_yamila,26,-0.22742735520293955,0.24443315536962507,6.126475642356224,514.4430000000001,181.4430000000001
26,920.432,1500.39,333,0,0,0,1,0,1,vft_yamila,27,-0.5095444119911022,0.5095789225188552,6.163538657653729,579.9580000000001,246.95800000000008
27,661.425,1257.63,333,0,0,0,1,0,1,vft_yamila,28,-0.8235915161424099,0.8235919498075015,6.164177471291354,596.2050000000002,263.20500000000015
28,653.438,1199.9,333,0,0,0,1,0,1,vft_yamila,29,-0.03219282412952271,0.113427233903409,6.130281445083808,546.4620000000001,213.4620000000001
29,483.986,963.959,333,0,0,0,1,0,1,vft_yamila,30,-0.43269248770729496,0.43271750827542266,6.1266380675444525,479.97299999999996,146.97299999999996
30,508.221,1755.59,333,0,0,1,1,1,1,vft_yamila,31,8.305211880319193,10.294371306112954,20.125354784286696,1247.369,914.3689999999999
31,760.202,1553.63,333,0,0,1,1,1,1,vft_yamila,32,-0.4062476040926519,1.9511601047862128,7.3616709908798565,793.4280000000001,460.4280000000001
32,554.2090000000001,1283.86,333,0,0,1,1,1,1,vft_yamila,33,-0.6553084978810649,2.116839352805225,6.870080326381876,729.6509999999998,396.65099999999984
33,544.9630000000001,1232.86,333,0,0,1,1,1,1,vft_yamila,34,-0.022184285873297738,1.007938322498568,6.343618989917886,687.8969999999998,354.8969999999998
34,498.18699999999995,1230.88,333,0,0,1,1,1,1,vft_yamila,35,2.725062290469233,2.911773223664754,7.085058028700538,732.6930000000002,399.6930000000002
35,595.9490000000001,1382.37,333,0,0,1,1,1,1,vft_yamila,36,2.154426163021937,2.154426163021937,6.6303645997636504,786.4209999999998,453.4209999999998
36,622.92,1370.34,333,0,0,1,1,1,1,vft_yamila,37,-0.6294249499486242,1.118761905986294,6.645133604868862,747.42,414.41999999999996
37,508.659,1245.6,333,0,0,1,1,1,1,vft_yamila,38,-0.0008988793614431168,0.6678059030411754,6.237949363926351,736.9409999999999,403.9409999999999
38,559.169,1273.38,333,0,0,1,1,1,1,vft_yamila,39,3.298759364584847,3.570200963319702,7.013078969158509,714.2110000000001,381.2110000000001
39,631.984,1451.86,333,0,0,1,1,1,1,vft_yamila,40,1.4456794248570422,1.7748858438916886,6.748781598033266,819.8759999999999,486.87599999999986
